FID,pid,lat_PC,lon_PC,heading,pitch,roll,year,month,coord_X_pr,coord_Y_pr,svf,KR_PC_SVF,lon_,lat_,gsv_svf,lidar_svf,SVF_Center,SVF_Left,SVF_Right,Dist_Left,Dist_Right,Camera_Height,Offset_Left,Offset_Right
803,2_tAhCPLg7VMzKhvjnCVNg,37.78320747,-122.4210377,170.280609131,87.0856552124,1.57288491726,2023,9,550980.840775,4181919.69572, ,0.637435461499,-122.421037653,37.7832074699,0.557046890259,0.4769975245,,0.4181235782584202,0.4170140130096088,,,0.756598711013794,0.005278944969177246,0.005278944969177246
804,2cAsJ7sNxcxI2hksgUA7Sw,37.72135689,-122.4322355,300.374298096,86.8663559,1.1721612215,2023,2,550036.438472,4175051.404, ,0.523566479516,-122.432235457,37.721356888,0.43547706604,0.181130930781,,0.3273838770202295,0.3048929756380934,,,0.6181095242500305,0.10551241040229797,0.10551241040229797
805,2ba25ZKJrZJFQUNXzI9BFA,37.774644135,-122.404172,98.3971557617,88.21071625,359.912994385,2024,12,552472.022528,4180978.92737, ,0.659663548832,-122.404171985,37.774644135,0.639372301102,0.718688428402,,0.4856075230977165,0.47604503592235775,,,0.6421118378639221,0.08631056547164917,0.08631056547164917
806,2ZMu1l645CIunuQW8hh_6A,37.7176705614,-122.4532428,123.328178406,79.3979568481,357.667144775,2022,4,548187.460349,4174631.396, ,0.863161898605,-122.453242781,37.7176705614,0.826030302048,0.882243812084,,0.7357725990055157,0.7411740831606777,,,0.6098116040229797,0.11215072870254517,0.11215072870254517
807,2Y8kmsJaO1wiXvEtSlrtVQ,37.80159911,-122.4195729,171.17515564,93.4920959473,359.670379639,2023,1,551097.151431,4183961.03998, ,0.578197910826,-122.419572924,37.8015991086,0.536135005951,0.521482646465,,0.3863280864168628,0.38349296627847484,,,0.6495657563209534,0.08034741878509521,0.08034741878509521
808,2bzZnIoDwFNetRqnBZCDBg,37.7169778848,-122.4042593,295.9465332,89.3859710693,0.343197763,2022,5,552505.059838,4174580.87752, ,0.846340345542,-122.404259277,37.7169778848,0.844167804718,0.892670929432,,0.6956427431338423,0.6812827524791192,,,0.6030343174934387,0.11757257580757141,0.11757257580757141
809,2hSsgCOBRwD_DfuU0iM_Og,37.7664010814,-122.4210656,175.942123413,90.2348098755,359.379516602,2022,4,550989.924642,4180055.02429, ,0.596298459043,-122.421065565,37.7664010814,0.491062545776,0.116214632988,,0.3672114886350924,0.3372610232933634,,,0.6291561722755432,0.0966750979423523,0.0966750979423523
810,2MXYx-UCCL2Z1qoqxLZ40Q,37.7342760478,-122.475165,175.863967896,89.24414063,0.686323523521,2022,7,546245.048901,4176462.68908, ,0.914421746136,-122.475164952,37.7342760478,0.884183931351,0.950998306274,,0.8323955122672148,0.8332723963932741,,,0.5642457008361816,0.14860346913337708,0.14860346913337708
811,2bFiitXZgMEhAZo2C4K-YA,37.7349164379,-122.4384724,124.154579163,86.99167633,357.956939697,2022,3,549477.756385,4176552.49839, ,0.740095333149,-122.438472407,37.7349164379,0.705819368362,0.87544721365,,0.5608513822735979,0.5588726820386292,,,0.6757701635360718,0.05938386917114258,0.05938386917114258
812,2kbDD3pJfOeKbsgnuW948A,37.7498625494,-122.3962784,1.44761502743,90.0360641479,2.97380042076,2022,4,553184.925806,4178233.88946, ,0.886767147226,-122.396278396,37.7498625494,0.875919103622,0.883200883865,,0.7770958794884107,0.7720469048077784,,,0.7038317918777466,0.03693455457687378,0.03693455457687378
813,2ebsn8NgofqweS1eGWZxRg,37.8174932477,-122.4783846,174.683288574,89.58840179,0.649799346924,2022,9,545909.862588,4185693.96884, ,0.9416398641,-122.478384582,37.8174932477,0.949124336243,0.0,,0.8921312049924086,0.8931892036990856,,,0.6812989115715027,0.05496090650558472,0.05496090650558472
814,2_H1Ls_n0oEc0SlGtxEA7A,37.7572350702,-122.4628403,350.05947876,89.1207199097,0.135030910373,2022,3,547316.409303,4179016.118, ,0.510943624423,-122.462840257,37.7572350702,0.432346010208,0.246725872159,,0.27385299831046184,0.2756622700929587,,,0.6710026264190674,0.06319791078567505,0.06319791078567505
815,2kcnSEP-R1R5RADyqaG3Qg,37.7929812873,-122.430526,79.572807312,92.1144485474,359.580718994,2022,6,550138.727063,4182998.96502, ,0.662093531353,-122.430526009,37.7929812873,0.634921312332,0.669042825699,,0.47486862515837697,0.45731602523110276,,,0.6313858032226562,0.09489136934280396,0.09489136934280396
816,2gBv0TBwlZK5bMWoanWEuw,37.7306699046,-122.3823907,192.041152954,83.9488677979,4.39897823334,2022,5,554422.429133,4176112.4719, ,0.610851401693,-122.382390663,37.7306699046,0.544855070114,0.564514279366,,0.3978707358433766,0.40426941012236006,,,0.6051918268203735,0.11584654450416565,0.11584654450416565
817,2l-AloMEamVnhjX1bvDByQ,37.7823687394,-122.4212654,266.127563477,92.48339844,357.435821533,2022,6,550961.358569,4181826.51491, ,0.428026195374,-122.42126544,37.7823687394,0.385573959351,0.413365244865,,0.22702098664304055,0.22767718369794623,,,0.6860128045082092,0.05118978023529053,0.05118978023529053
818,2itgdH0Sa3sG2-bJf0tWrg,37.7377329274,-122.4048982,353.782623291,89.1200256348,359.624206543,2022,2,552434.109538,4176883.2592, ,0.868469158551,-122.404898236,37.7377329274,0.852311563492,0.919463515282,,0.7498685385048804,0.7614907182768476,,,0.5674128532409668,0.14606973528862,0.14606973528862
819,2R3W0FsyzAYgwAf6CM7Niw,37.805791497,-122.4125001,260.757293701,90.06394196,359.800872803,2023,2,551716.879128,4184430.075, ,0.707793073542,-122.412500112,37.805791497,0.645958280563,0.595186710358,,0.5509962687027787,0.5115937325883222,,,0.5977003574371338,0.1218397319316864,0.1218397319316864
820,2g1u6bXNkHrO298drVvO4Q,37.7101843086,-122.4854678,170.842987061,89.2504043579,357.2050781,2022,5,545351.90946,4173784.72016, ,0.903693381621,-122.485467799,37.7101843086,0.89210562706,0.951797366142,,0.8204954012987675,0.8319274895384242,,,0.5336384773254395,0.17308923602104187,0.17308923602104187
821,2lzCjO-u8ve9QRFhf0FJYQ,37.7788829454,-122.4374482,82.7651824951,83.9091568,359.152008057,2022,6,549538.673835,4181431.07303, ,0.688796569193,-122.43744822,37.7788829454,0.659436702728,0.648433685303,,0.5148517170379101,0.5245149268228556,,,0.576313853263855,0.1389489471912384,0.1389489471912384
822,2Yue9vf9eQUN31mPjPn4WA,37.7807355354,-122.4685566,357.657196045,91.25991058,0.352417171001,2022,4,546798.059805,4181620.59389, ,0.884137720197,-122.468556617,37.7807355354,0.833017492294,0.910430073738,,0.7616823380692471,0.7671397656318559,,,0.5563415288925171,0.15492680668830872,0.15492680668830872
823,2ns0OPpqel1uCPsLHcN0Fg,37.7442209572,-122.4631085,44.9765663147,92.29737854,1.159439802,2022,5,547301.067375,4177572.0848, ,0.859860997865,-122.463108465,37.7442209572,0.831313037872,0.933464765549,,0.7383750822673624,0.7385109500339326,,,0.5743007659912109,0.14055940508842468,0.14055940508842468
827,2Qa6J4LSnDjSqeQVbMQg7Q,37.7764760152,-122.418677,85.4658813477,89.711265564,0.399045974016,2022,4,551193.35648,4181174.13476, ,0.593308952393,-122.418676966,37.7764760152,0.554620313644,0.587006866932,,0.42342615866538275,0.41900746705322656,,,0.5843163728713989,0.13254693150520325,0.13254693150520325
828,2nNvT-OlY7gHTaW8e8meUQ,37.7450982996,-122.3870273,5.49355554581,89.6493301392,2.10199999809,2023,1,554003.375881,4177710.599, ,0.882382258614,-122.387027257,37.7450982996,0.871393966675,0.707887947559,,0.7824293398298037,0.777777848801651,,,0.5719157457351685,0.1424674093723297,0.1424674093723297
829,2qjiYynokBBUNKJzCxqSMg,37.7833781146,-122.3883364,183.385848999,89.8062438965,0.875380516052,2024,12,553860.268992,4181956.96001, ,0.79371735934,-122.388336413,37.7833781146,0.751773929596,0.762121915817,,0.6838247599002396,0.65320201911675,,,0.6034861207008362,0.11721113324165344,0.11721113324165344
830,2WZIGzkZ9fw2Z0f8ZeP5Qg,37.7663839129,-122.499993,6.49351406097,89.0398254395,359.410614014,2022,4,544038.319698,4180013.03187, ,0.543898562136,-122.499992952,37.7663839129,0.468926143646,0.425384402275,,0.29451133972427074,0.3120478119964282,,,0.6377432346343994,0.08980542421340942,0.08980542421340942
831,2oHuVpxHvXcLP-jPCi03Xw,37.7717850704,-122.5024841,266.306182861,87.4277496338,0.774870157242,2022,4,543815.723435,4180611.114, ,0.833273548122,-122.502484088,37.7717850704,0.803051185608,0.864963054657,,0.6714155098891162,0.6592250169885145,,,0.5475910902023315,0.16192713379859924,0.16192713379859924
835,2m6LiFgY9BqX2DD-44iDmw,37.7725664159,-122.4917153,355.64932251,91.13803864,0.403974026442,2022,4,544763.654325,4180702.90224, ,0.783824131981,-122.491715306,37.7725664159,0.773267841339,0.853860914707,,0.6746346707085887,0.6459414812050733,,,0.595665454864502,0.12346765398979187,0.12346765398979187
836,2jYPU75-iwLOtEKtli0iYg,37.7097021,-122.4473422,247.831390381,88.9136352539,0.912656188011,2022,4,548712.72053,4173750.36381, ,0.707008330054,-122.447342173,37.709702102,0.721977186203,0.575614571571,,0.5513825850526114,0.5504676095330095,,,0.765912652015686,0.012730121612548828,0.012730121612548828
840,2oJCieSVHmSabUvoTo5jjQ,37.7809591674,-122.4213449,80.5790328979,89.3070449829,357.337615967,2024,12,550955.333255,4181670.08051, ,0.408225577771,-122.421344854,37.7809591674,0.170493555069,0.012700307183,,0.14674848436334362,0.18110931330826266,,,0.6427170038223267,0.08582639694213867,0.08582639694213867
841,2e4Ita2sspIPVMAyPrhZDQ,37.72800556,-122.414692,341.222869873,90.9808273315,0.514113724,2022,2,551577.926778,4175798.58163, ,0.829400590358,-122.414691988,37.7280055597,0.815451669693,0.797590196133,,0.6896998526505105,0.6900256261260623,,,0.6135669946670532,0.10914641618728638,0.10914641618728638
842,2lfNomjELF96pD05eBhPxA,37.7585014244,-122.4950514,356.542510986,89.7184524536,359.924987793,2022,3,544478.2688,4179140.81789, ,0.861692741502,-122.495051434,37.7585014244,0.817805862427,0.913969755173,,0.7216838727055302,0.708492317003304,,,0.6296297907829285,0.09629619121551514,0.09629619121551514
843,2rlHsB30fz1e7GYfz_Zzrg,37.782239001,-122.4708118,357.27923584,89.77038574,1.10140633583,2022,4,546598.53061,4181786.276, ,0.726527681763,-122.470811755,37.782239001,0.714586925507,0.768614113331,,0.5510517928156062,0.5217438521027676,,,0.6130538582801819,0.10955694317817688,0.10955694317817688
844,2nYaIs4D_VGJKS1SQRcNCQ,37.7503479441,-122.4951114,176.613510132,89.3246612549,0.933899343014,2022,4,544477.863214,4178236.17274, ,0.688063438754,-122.495111449,37.7503479441,0.613595485687,0.22342300415,,0.5237989237466878,0.4855152681835155,,,0.609237015247345,0.11261039972305298,0.11261039972305298
845,2rhKcJM9B4YV22T9mVQmlw,37.792203298,-122.3944646,44.3899726868,89.716178894,2.11248588562,2022,4,553314.307177,4182932.59888, ,0.494015362388,-122.394464554,37.792203298,0.358706140518,0.403911352158,,0.28021735404355685,0.27395952795571926,,,0.6662267446517944,0.06701862812042236,0.06701862812042236
849,2r07YaqFju3m6ZLZhjQbQw,37.7605711453,-122.44683,203.812713623,97.36323547,358.643707275,2023,1,548724.512758,4179394.468, ,0.761480675524,-122.446830038,37.7605711453,0.732785367966,0.66639906168,,0.645673290978514,0.6211323748856984,,,0.6185287833213806,0.10517698526382446,0.10517698526382446
850,2eg2Xt2oKEN_v30jG75foA,37.73703376,-122.4669601,293.720489502,86.0821609497,359.314117432,2023,1,546966.26681,4176772.73731, ,0.802693051855,-122.466960138,37.7370337604,0.737364053726,0.757017970085,,0.6591186157395756,0.6471870713652985,,,0.6110000610351562,0.11119997501373291,0.11119997501373291
851,2WQSEBgh_tH6ACL6dPzQjg,37.7462876409,-122.4618194,182.532730103,82.2305221558,357.555725098,2022,3,547413.317062,4177802.03251, ,0.880006911445,-122.461819417,37.7462876409,0.848913526535,0.883849084377,,0.7759008597578019,0.766410818134794,,,0.6026870012283325,0.1178504228591919,0.1178504228591919
852,2r8tHSl3L-OeJMrEbxnYUQ,37.7782992241,-122.3997628,44.2886886597,89.6632461548,359.1831055,2022,9,552857.724187,4181386.94005, ,0.872597248906,-122.39976277,37.7782992241,0.853345823288,0.888516545296,,0.7686360485170699,0.7663514289167722,,,0.5831010341644287,0.13351920247077942,0.13351920247077942
853,2i1fo5-q-3Hn9B3XU3M3WQ,37.7577273856,-122.4954429,356.4570313,89.67543793,358.8083496,2023,1,544444.252016,4179054.753, ,0.764781227339,-122.495442871,37.7577273856,0.744867134094,0.830383241177,,0.6443883163085901,0.6072636056410452,,,0.5808905959129333,0.1352875530719757,0.1352875530719757
854,2ocbxpwl93sl3V0F_SuCwA,37.79500886,-122.4219088,259.845123291,90.5742111206,0.960749268532,2022,5,550896.0364,4183228.57985, ,0.676255028992,-122.42190879,37.7950088617,0.648225927353,0.659988462925,,0.4831522441467427,0.49729587856044877,,,0.6451454162597656,0.08388370275497437,0.08388370275497437
855,2vAsuahDsl9IEoJHUBSkAw,37.7155231074,-122.4363794,209.146087646,89.95239258,1.32278943062,2022,2,549675.126426,4174401.95056, ,0.894651324139,-122.436379439,37.7155231074,0.892306566238,0.906811177731,,0.7584904408754406,0.7437058886586574,,,0.5722123384475708,0.14223015308380127,0.14223015308380127
856,2fEbE2ElSChGK9qkSmc28g,37.7783235419,-122.3913322,44.7812652588,87.759223938,0.42531055212,2024,8,553600.125283,4181394.4364, ,0.583978462544,-122.391332155,37.7783235419,0.461298656464,0.189590111375,,0.3214322770472076,0.38942121611676267,,,0.5758965015411377,0.13928282260894775,0.13928282260894775
857,2u-w1K0iht35RWa8z1IAVw,37.7971503977,-122.3980862,259.817199707,90.2519989,0.691775500774,2023,2,552991.899064,4183479.41924, ,0.598730957591,-122.398086243,37.7971503977,0.53344707489,0.471457690001,,0.39743820486030135,0.3628856820182063,,,0.6139445304870605,0.10884439945220947,0.10884439945220947
858,2pIdo6PHE7hn34O_6uJXAQ,37.7349616574,-122.4666732,267.031188965,84.5114898682,1.59992957115,2022,3,546992.859274,4176542.98499, ,0.494878759828,-122.466673196,37.7349616574,0.295258045197,0.0468800477684,,0.2567847083116042,0.2451591762187399,,,0.6100884079933167,0.11192929744720459,0.11192929744720459
859,2mKgmwPA29iEBFujpWwFXg,37.7977097161,-122.4339292,352.013885498,85.2569961548,0.805923998356,2022,6,549835.922047,4183521.76258, ,0.727844023111,-122.433929152,37.7977097161,0.710202693939,0.796099245548,,0.553532578158292,0.5392540938382431,,,0.6329390406608582,0.09364879131317139,0.09364879131317139
860,2suNbNPdzlBgjktdk2NWtQ,37.7566361089,-122.4104737,175.801864624,96.8360061646,0.471958428621,2022,3,551929.643861,4178977.43587, ,0.793873441065,-122.410473691,37.7566361089,0.770289230347,0.787729918957,,0.5902234762467431,0.5950098667408423,,,0.6597841382026672,0.07217270135879517,0.07217270135879517
861,2l63-TI_2Fr7WjnETI7naw,37.8001735462,-122.400164,352.004760742,89.8199768066,0.373096317053,2023,2,552806.822804,4183813.661, ,0.738287435148,-122.400163985,37.8001735462,0.690237855911,0.743036091328,,0.5651750946046242,0.5420491261784314,,,0.5633896589279175,0.14928829669952393,0.14928829669952393
862,2l5T6ApdF32q5H0HplF64w,37.70966784,-122.4503238,246.864502,90.4465713501,0.652681171894,2022,4,548449.933015,4173745.01599, ,0.726171547073,-122.450323792,37.7096678389,0.686549568176,0.531817018986,,0.5771457631832759,0.530178168295731,,,0.6007766127586365,0.1193787157535553,0.1193787157535553
863,2qoJo_idGJCPcomnf5GvsQ,37.76420862,-122.4336451,87.0548477173,82.88791656,359.949676514,2022,6,549883.443336,4179804.99069, ,0.727323054457,-122.433645057,37.7642086194,0.703979730606,0.756924331188,,0.574233454177348,0.5731389214194915,,,0.6346871852874756,0.0922502875328064,0.0922502875328064
864,2yZpxIPTCOWTFWzVmplq1w,37.7269646993,-122.4104689,159.093612671,94.7452316284,1.18508160114,2022,2,551950.7967,4175685.43456, ,0.81890197589,-122.410468937,37.7269646993,0.803693723679,0.827977001667,,0.7107072080551409,0.7134953710495844,,,0.6755903363227844,0.05952775478363037,0.05952775478363037
865,2tXvzTgusYA2L-O3dZ0NUA,37.72536414,-122.3824323,125.620346069,89.01660156,0.628304302692,2022,5,554422.640244,4175523.78066, ,0.916024639062,-122.38243233,37.72536414,0.891535711288,0.941081285477,,0.8419464887480141,0.8523207822008971,,,0.6284159421920776,0.0972672700881958,0.0972672700881958
866,2v-JU_jHIEazu6uX4bOBVw,37.744850143,-122.384743,306.002593994,90.0248184204,1.0014115572,2022,5,554204.80353,4177684.38677, ,0.84708654247,-122.384743001,37.744850143,0.815750646591,0.70025831461,,0.733055809339935,0.7449560796315529,,,0.619159996509552,0.10467201471328735,0.10467201471328735
867,2p_Tr-m1T1Z0KWp_1z7PHA,37.7712532277,-122.497574,298.730407715,87.6605377197,359.7341309,2023,1,544248.4667,4180554.41788, ,0.517307362307,-122.497574033,37.7712532277,0.248937225342,0.0744061395526,,0.2644057211365139,0.26426464268853034,,,0.6409443616867065,0.08724451065063477,0.08724451065063477
871,2wQUcz8bwZMBLCksYW3QVA,37.7659338131,-122.4323823,265.825256348,92.226348877,359.804504395,2022,6,549993.50768,4179997.07331, ,0.689764368398,-122.432382259,37.7659338131,0.672018671036,0.717331111431,,0.5225554634474203,0.5182611074454287,,,0.627123236656189,0.09830141067504883,0.09830141067504883
872,2z9B8OOVM34fss06KtrpWw,37.7590522016,-122.4360043,176.36428833,99.5665969849,0.706530272961,2022,2,549679.094259,4179231.63631, ,0.762409726083,-122.436004283,37.7590522016,0.747814559937,0.805567860603,,0.5967709232640729,0.5863580492349519,,,0.6326098442077637,0.09391212463378906,0.09391212463378906
873,2ubps28m17KG2mNBnXak-g,37.7470761179,-122.4062465,127.438354492,96.0550689697,0.814452111721,2023,1,552308.738334,4177919.11987, ,0.78537661965,-122.406246495,37.7470761179,0.772871112823,0.644953429699,,0.6164739657415098,0.6069100677578345,,,0.6633549928665161,0.06931602954864502,0.06931602954864502
874,3-rNQTk_PB4oxMU3czlm2A,37.7647749069,-122.4961241,176.254455566,89.46266937,1.70681190491,2022,5,544380.033673,4179836.34299, ,0.486184924598,-122.496124105,37.7647749069,0.229632806778,0.0293725077063,,0.22367402874880335,0.196691610445604,,,0.6379731297492981,0.08962148427963257,0.08962148427963257
875,2rl10tMAeLDr_ApSG70DQA,37.7198323594,-122.4379639,121.141136169,100.5147629,0.012807474,2022,2,549532.612178,4174879.215, ,0.831115861776,-122.437963857,37.7198323594,0.805711174011,0.844958662987,,0.7010450495056102,0.6942155617180232,,,0.6523821949958801,0.0780942440032959,0.0780942440032959
876,2u6bJorRLTTxpzBvTG7wxA,37.77490155,-122.473962,86.7722549438,93.4204711914,0.170263588428,2022,4,546325.70837,4180970.62772, ,0.780388395604,-122.473961991,37.7749015515,0.76963596344,0.782460331917,,0.6523310445387476,0.6391182790676632,,,0.5886502861976624,0.12907978892326355,0.12907978892326355
877,2qxHJ1IMo9VLfD0eMV_TJQ,37.7836355982,-122.4910733,267.733276367,93.069732666,0.663107991219,2022,5,544813.508933,4181931.32423, ,0.821698851125,-122.491073335,37.7836355982,0.822332859039,0.830954015255,,0.639452652410787,0.6433387227656943,,,0.5631762742996216,0.14945900440216064,0.14945900440216064
878,3-6BexOvT4eYGw1xkOK5qA,37.7522077108,-122.4479596,234.378692627,91.1853408813,1.37367963791,2022,3,548630.4903,4178465.96799, ,0.949712825829,-122.447959618,37.7522077108,0.94135093689,0.964183688164,,0.8983960342155918,0.9048063530140665,,,0.542399525642395,0.16608038544654846,0.16608038544654846
879,2xqQv9XOKYsX1l3NDbiR4Q,37.7553511085,-122.4201487,85.70837402,88.4554977417,0.889132023,2022,4,551078.276082,4178829.541, ,0.688778834176,-122.420148707,37.7553511085,0.641911506653,0.604317545891,,0.48999577858997695,0.5165410665524709,,,0.6120991110801697,0.11032071709632874,0.11032071709632874
880,2qKRY2P9WSLPi4jMJubd9w,37.7402614411,-122.5045597,176.991394043,89.1772384644,0.364843934774,2022,3,543651.446,4177112.64374, ,0.871836372155,-122.504559672,37.7402614411,0.871139574051,0.890796780586,,0.7320168529835627,0.7229274124969604,,,0.6130290031433105,0.10957682132720947,0.10957682132720947
881,2wL-iOZXzqiN8sO_IvLSbw,37.80092232,-122.4316652,80.0093307495,90.6696243286,1.12903797626,2022,6,550033.072586,4183879.40902, ,0.595139360792,-122.431665183,37.8009223182,0.575151872635,0.596959650517,,0.42914890731461586,0.42819916965135396,,,0.7132360339164734,0.0294111967086792,0.0294111967086792
882,2wWXkLSc2XwYYzmy-LuiBQ,37.7373807184,-122.4103595,20.2738113403,105.692802429,3.95308804512,2022,2,551953.1599,4176841.13706, ,0.699628888451,-122.410359526,37.7373807184,0.665497255325,0.577654004097,,0.5145984754002767,0.5141368551818799,,,0.7570188641548157,0.005615055561065674,0.005615055561065674
886,2vF0KKeM8R0pbJqxxtJx7Q,37.7865818138,-122.473297,356.410552979,95.3626174927,359.953491211,2023,1,546376.970836,4182266.87206, ,0.777750664939,-122.473297023,37.7865818138,0.754040431976,0.765555620193,,0.6243630994162938,0.6359797932174981,,,0.6152806282043457,0.10777550935745239,0.10777550935745239
887,3-wQ8DgSPfXsM5DFg0gvmA,37.7937857991,-122.3939239,135.560623169,88.942276001,0.755704522133,2022,3,553360.77162,4183108.485, ,0.631944963403,-122.393923895,37.7937857991,0.551514196396,0.557474195957,,0.42968113324510937,0.4145372085574833,,,0.5925664305686951,0.12594687938690186,0.12594687938690186
888,2rz7bxKs4ndYO6J736mxPw,37.7451469928,-122.4029824,187.471359253,89.40505219,2.31806397438,2023,5,552597.669251,4177706.91513, ,0.889478502329,-122.402982384,37.7451469928,0.86672539711,0.916298151016,,0.7821605902382291,0.7821535219619077,,,0.5989934206008911,0.1208052933216095,0.1208052933216095
889,3-zwXt2fBLOacEpR3OsQmw,37.8048157099,-122.4325002,87.3285980225,90.951423645,359.559143066,2022,3,549956.938987,4184310.93312, ,0.916855161479,-122.432500201,37.8048157099,0.901265573502,0.911066889763,,0.8452315130343349,0.8395202207767836,,,0.6119072437286377,0.11047422885894775,0.11047422885894775
890,31uG9_SBk2awoL5kISK0pA,37.7653311684,-122.4276888,175.093276978,90.6251144409,359.413391113,2022,2,550407.299485,4179932.72902, ,0.644056642918,-122.427688821,37.7653311684,0.625590276718,0.636815905571,,0.4664532696884385,0.46651202313059054,,,0.6697776913642883,0.06417787075042725,0.06417787075042725
891,2yvmpDXVS6C2691yrjkvag,37.7450077797,-122.4595996,225.935638428,93.6606292725,1.40899515152,2022,3,547609.703705,4177661.16068, ,0.606518846668,-122.459599589,37.7450077797,0.434540319443,0.0797208026052,,0.41915818940657745,0.35981114662482766,,,0.593858003616333,0.12491360306739807,0.12491360306739807
892,33ihS48IpAiJkmP5YojcsA,37.7341793778,-122.3769015,7.70944023132,91.32553864,0.523401319981,2022,5,554903.5387,4176505.04833, ,0.866213099067,-122.376901468,37.7341793778,0.835256528854,0.92282384634,,0.7362790880721289,0.7192206987556856,,,0.6051143407821655,0.11590853333473206,0.11590853333473206
893,2pzQjzG3tLTSXUeyMdbBew,37.7406705683,-122.4219878,116.686210632,94.3446884155,359.2751465,2022,2,550926.333729,4177199.75122, ,0.618529589401,-122.421987771,37.7406705683,0.580651807785,0.623367488384,,0.4166591676433584,0.4214283550594158,,,0.6259585618972778,0.09923315048217773,0.09923315048217773
894,2gJMWtYIDi1ka_7pWD_ycA,37.7855909158,-122.4281103,350.525421143,90.3006744385,0.958099067211,2022,6,550356.43067,4182180.30534, ,0.565864927895,-122.428110321,37.7855909158,0.413917732239,0.600314199924,,0.39187208926864214,0.35838436912609045,,,0.6131314039230347,0.1094948947429657,0.1094948947429657
895,2wGq9VDyKvXIzWBPleZmig,37.7111882774,-122.3964065,16.4071884155,93.6777267456,2.18879079819,2023,1,553201.3039,4173942.96232, ,0.747361532657,-122.396406492,37.7111882774,0.743617916107,0.814846038818,,0.6038213165256351,0.5685662474620897,,,0.6243875622749329,0.10048997402191162,0.10048997402191162
896,3-atfArqdWVZrT4Om8HVyA,37.7810204932,-122.4035658,44.992313385,90.3366165161,0.485875815153,2022,4,552520.897502,4181686.72072, ,0.498088269922,-122.403565777,37.7810204932,0.350465869904,0.0344962030649,,0.24039337147133966,0.2583083139492325,,,0.701261043548584,0.03899115324020386,0.03899115324020386
897,321a3DlaO6T-CfnZmU-Z8A,37.7336539033,-122.4269803,262.907897949,87.2970352173,0.901156663895,2023,2,550491.226547,4176418.55811, ,0.752249989962,-122.426980268,37.7336539033,0.721796703339,0.773474633694,,0.5940428854307653,0.5924790728848868,,,0.6359756588935852,0.09121948480606079,0.09121948480606079
898,2tnwQulItRhVaxnZQeTTIw,37.78436488,-122.3907633,312.784942627,90.7296524048,0.826643169,2023,1,553645.853089,4182065.04646, ,0.667339466384,-122.390763302,37.7843648826,0.50026140213,0.488680332899,,0.4034959491733239,0.3830815691846258,,,0.6459846496582031,0.08321231603622437,0.08321231603622437
899,2yzwFFICyqWVS4B0Uy5AJw,37.7545531907,-122.4818725,357.102203369,88.1209106445,0.85279727,2022,4,545641.562576,4178709.11336, ,0.686500444203,-122.481872532,37.7545531907,0.869744110107,0.888284444809,,0.5111257962409793,0.5699737111050001,,,0.6033819317817688,0.11729446053504944,0.11729446053504944
900,34-UOb-HTcbOEHuVBsWW9Q,37.7666432295,-122.4789943,148.163803101,90.822227478,1.694231987,2022,4,545887.634122,4180051.89537, ,0.587462809623,-122.47899433,37.7666432295,0.524426651001,0.4622425735,,0.33500739069271784,0.30502155429124517,,,0.613818883895874,0.10894492268562317,0.10894492268562317
901,30yVvCqcHD4SksfmqMlbvg,37.7880025676,-122.4331145,260.451568604,84.2753295898,358.5136719,2023,1,549914.170209,4182445.1936, ,0.635976113629,-122.433114536,37.7880025676,0.61145234108,0.57108104229,,0.4295972436585364,0.4861889542427596,,,0.5991650223731995,0.12066799402236938,0.12066799402236938
902,2vlY4fcWKSWM0KLDDiTZiw,37.7190172209,-122.4781165,3.21042656898,90.49751282,358.938171387,2022,3,545994.411771,4174768.2976, ,0.882513671363,-122.478116499,37.7190172209,0.861805391312,0.907058596611,,0.7873469128171632,0.7893488859749149,,,0.5954896211624146,0.12360832095146179,0.12360832095146179
903,2fDUl1TuHavh_SnyRxocFw,37.737965481,-122.3795363,304.044403076,89.0538864136,1.184207201,2023,2,554668.590095,4176923.56973, ,0.866292026387,-122.379536269,37.737965481,0.855885124207,0.872115731239,,0.7832593379742483,0.7597285385621899,,,0.5436979532241821,0.16504165530204773,0.16504165530204773
904,2pGUNKw7X8SAKVEtqoXGgg,37.7935372111,-122.4121111,80.8819732666,81.0358047485,358.96496582,2022,3,551759.671584,4183070.67986, ,0.557548025232,-122.41211113,37.7935372111,0.500737905502,0.510751008987,,0.3325555736900461,0.33998982402412153,,,0.6230254769325256,0.10157963633537292,0.10157963633537292
905,3-6-fB9jNH60l7G23aQd-Q,37.76438571,-122.4089678,85.79333496,90.39963531,357.815155029,2023,1,552056.858747,4179838.08341, ,0.770723203897,-122.408967849,37.7643857092,0.741020917892,0.763236761093,,0.5575178230901359,0.5545969547919882,,,0.5859073996543884,0.13127410411834717,0.13127410411834717
906,2ySJ4aV5dfYDghG3wOQF3A,37.7564856894,-122.3956761,356.87979126,80.4108581543,359.002990723,2022,4,553233.238403,4178969.06251, ,0.7861339158,-122.395676119,37.7564856894,0.751671028137,0.671489536762,,0.6504520352146337,0.6746420784079433,,,0.6486415266990662,0.08108681440353394,0.08108681440353394
